weights,return,volatility,sharpe_ratio
[0.3066856  0.47679372 0.21652068],0.07466337981582528,0.2073889236632176,0.2635790709083098
[0.39363387 0.25820488 0.34816125],0.09907365305279583,0.2713221789798236,0.2914382206059019
[0.25974669 0.17537687 0.56487644],0.11401606658835461,0.2242352611558364,0.419274230572579
[0.43088332 0.0790623  0.49005438],0.12023933589420349,0.3092400080406153,0.32414737190486087
[0.22340387 0.40999925 0.36659688],0.08587087036337801,0.1783906976719929,0.36925058998589055
[0.59357502 0.03136594 0.37505904],0.12066157545975958,0.38960027769356803,0.2583714160977391
[0.3779722  0.44206432 0.17996348],0.07658056996745022,0.24438629413205648,0.23152104404380533
[0.07114765 0.42627005 0.50258231],0.0890284426515191,0.12295608358275614,0.5614072979565846
[0.54212928 0.17704795 0.28082277],0.10417108376765835,0.34968020468001776,0.24070874656654034
[0.01750758 0.87039556 0.11209685],0.03523422595961603,0.05744087534288909,0.2652157695835316
[0.41040512 0.19509185 0.39450302],0.10640597085144932,0.2862186420874317,0.3018879910172124
[0.3860078  0.49167453 0.12231767],0.07009293438615814,0.24345795523607636,0.20575599732440047
[0.0104932  0.13062851 0.85887829],0.12812581130431877,0.160784896138968,0.6724873660450329
[0.42179825 0.28835183 0.28984991],0.09433684520830567,0.2810105280340487,0.26453402201108506
[0.37897717 0.09993691 0.52108592],0.11939607612489969,0.2838210215881126,0.350206885905532
[0.31705182 0.29007478 0.3928734 ],0.0976952975729368,0.2332399170913593,0.3331132103880135
[0.04937119 0.17479906 0.77582975],0.12126703782221493,0.15929107908039328,0.6357357763337521
[0.08890656 0.64764542 0.26344802],0.060696266557205204,0.09711228428532653,0.41906404381998796
[0.37661788 0.27929218 0.34408994],0.09701320355722752,0.2611555232913344,0.29489402554704824
[0.45435265 0.18774607 0.35790128],0.10582638172225908,0.3072168593631853,0.2793674211114727
[0.22925049 0.31960258 0.45114693],0.09699311125375303,0.19248200229433846,0.40000161228589654
[0.74851883 0.21961923 0.03186193],0.09179664467464298,0.44678426936379734,0.16069644702773103
[0.28859302 0.65481847 0.05658851],0.05298401363534946,0.18192155327126483,0.1813089930370521
[0.34772861 0.41811734 0.23415404],0.08061180888735502,0.2325959019734841,0.2605884642553365
[0.8092307  0.11189676 0.07887254],0.10321670183285306,0.4865971413420629,0.17101765457013704
[0.38083543 0.259137   0.36002757],0.09939362768239313,0.26538245647395237,0.29916682789536886
[0.28982081 0.16423171 0.54594749],0.114385730628839,0.23783326678621852,0.39685672195588856
[0.45260438 0.39331551 0.1540801 ],0.08013946134880362,0.2849722073972948,0.21103623366667482
[0.56601288 0.34616276 0.08782436],0.08217529854374475,0.3448435968015367,0.18029999431750413
[0.45765691 0.06826018 0.47408291],0.12067865862140367,0.3225470137346606,0.31213638426125917
[0.38021372 0.15782325 0.46196303],0.11210389815704022,0.2771505225167866,0.3323244615259984
[0.36195808 0.30360957 0.33443235],0.09446780198171117,0.25171295067072014,0.2958441422393347
[0.2994122  0.31463461 0.38595319],0.09522121062478908,0.22255100133589847,0.33799538161258125
[0.25998894 0.50965712 0.23035394],0.07214081996867255,0.1825784861918801,0.28558030607108537
[0.50106076 0.47893735 0.02000189],0.06776227423851175,0.30105865835007933,0.15864773496390344
[0.3895195  0.51079216 0.09968834],0.0675787151901738,0.24339569463895624,0.195478869339699
[0.37429346 0.60333509 0.02237145],0.05650771723080197,0.2279310838525162,0.16016998038944283
[0.36339767 0.15493662 0.48166571],0.11303924562939204,0.2701356668118807,0.3444167396606071
[0.40637891 0.39516681 0.19845427],0.08148493821730331,0.26259295422817835,0.2341454225153215
[0.42555454 0.41691885 0.15752661],0.07810627455657532,0.2696371713858881,0.21549801259937262
[0.56689882 0.02530968 0.4077915 ],0.12233035962837305,0.37773147128945367,0.27090768814960037
[0.53799597 0.28200872 0.17999531],0.09116629603489688,0.33712598634380636,0.2110970346923075
[0.39540957 0.19300873 0.4115817 ],0.10717856217438532,0.2796853039536953,0.31170233452387114
[0.07102885 0.3426555  0.58631565],0.09950481268767096,0.13609774603959246,0.5841743526343343
[0.45565183 0.18368016 0.36066801],0.10629128471922333,0.3082735027663891,0.27991794281656185
[0.51070875 0.35500521 0.13428604],0.08295495634757458,0.31686236822838454,0.19868233864299908
[0.02664513 0.95012914 0.02322574],0.024936183621547228,0.05656801383337179,0.08726103829785112
[0.37337228 0.22578037 0.40084735],0.10382604804213101,0.2659135887865544,0.3152379253149682
[0.37197187 0.46471107 0.16331706],0.07394892201890399,0.23929682778474032,0.2254477107713011
[0.46524603 0.24374298 0.29101099],0.098441327144931,0.306187323264589,0.2561873767619917
[0.25249026 0.35154269 0.39596705],0.09219976160534947,0.1978936499235397,0.3648412247348277
[0.47796115 0.25990264 0.26213621],0.09598353190168066,0.3104987324331751,0.24471446729024465
[0.67865249 0.21969983 0.10164768],0.09417058668580966,0.41201033975661805,0.18002117793845554
[0.37799379 0.30616969 0.31583652],0.0935999767461884,0.2587524196965245,0.2844416946226415
[0.79573482 0.14338144 0.06088373],0.09973391551949291,0.47706167256247767,0.16713544622273271
[0.54878888 0.23767522 0.2135359 ],0.09635056744090935,0.34671114144619475,0.2202137696597731
[0.3678019  0.11811155 0.51408655],0.1175011221703545,0.27668189714541885,0.3523942953127494
[0.6079971  0.06913203 0.32287087],0.11543943335201334,0.39240650026724133,0.24321572982867523
[0.38368471 0.41232134 0.20399395],0.08011080712039415,0.2500839572351428,0.24036250779523063
[0.34624439 0.09428349 0.55947212],0.121221074214072,0.2705515307624803,0.374128632459799
[0.1270095  0.51683436 0.35615614],0.07577953837875961,0.12702662250001684,0.4391169132970706
[0.44981052 0.37946145 0.17072803],0.08196995026608683,0.28496193610594606,0.21746746640241457
[0.30255767 0.37789916 0.31954317],0.08719030102340514,0.21642465558068286,0.3104558528376942
[0.65646322 0.29482931 0.04870747],0.0855181436610527,0.39427585263592785,0.16617336117094594
[0.34851773 0.31783533 0.33364694],0.09314471750674674,0.2439916625277903,0.29978367600333744
[0.63570553 0.11111197 0.25318249],0.10923615964638597,0.4013956241122485,0.2223147296230401
[0.47149589 0.43280692 0.09569718],0.07454872238629937,0.2904896037102914,0.18778201246989004
[0.64539098 0.17755092 0.17705811],0.10058450967483146,0.39957657365168925,0.201674760205229
[0.31402003 0.34674839 0.33923159],0.09070065636207733,0.22515367691017663,0.31401066743530387
[0.07410555 0.7107549  0.21513955],0.05329716225485217,0.08499278967482606,0.3917645529961282
[0.06561324 0.45024649 0.48414027],0.08621435879191391,0.11787259103741786,0.5617451708590558
[0.37050708 0.3478968  0.28159612],0.08862932606377771,0.2506976997417978,0.27375331378972134
[0.52648262 0.08313771 0.39037967],0.11646679400671181,0.35242105518652284,0.2737259666726089
[0.27487193 0.19157828 0.5335498 ],0.11147080313053923,0.22806565945918345,0.4010722322135026
[0.62209576 0.10167569 0.27622855],0.11088241226454815,0.3957866095296932,0.22962477778756143
[0.42422714 0.04726873 0.52850413],0.12444845334573723,0.31020066892160975,0.3367125342084037
[0.31575385 0.306469   0.37777714],0.0956862903933555,0.23069191286309543,0.3280838476478006
[0.44565152 0.18795354 0.36639494],0.10609730400118496,0.30317130590960495,0.2839889604422397
[0.33056866 0.15603003 0.51340131],0.11402251933424476,0.25588109802973386,0.3674461304809594
[0.34573596 0.28548163 0.36878241],0.09729178378062804,0.24649364999069054,0.3135650098229596
[0.35947478 0.29360121 0.34692401],0.0958060383710245,0.2517321504096741,0.3011376903889955
[0.34939546 0.34071372 0.30989082],0.09024935976296292,0.24179546314832445,0.2905321665190628
[0.41999765 0.08849781 0.49150454],0.11942903414215908,0.303246850201938,0.32788150668654054
[0.50485825 0.01693622 0.47820553],0.1254960936336429,0.35002879655697705,0.30139261304025433
[0.1067248  0.27753184 0.61574337],0.1064431897124666,0.15588529387017072,0.5545307550592997
[0.08877539 0.45170059 0.45952402],0.08524188258570042,0.12389197241082207,0.5266029857799042
[0.63362838 0.00797345 0.35839817],0.1222246376000372,0.41109725419059995,0.24866290532955507
[0.27665795 0.44000828 0.28333377],0.08029520618530273,0.19776308417390573,0.30488605311333683
[0.18119999 0.44218724 0.37661277],0.08327959608673377,0.1572253991648756,0.4024769307176326
[0.4732491  0.06492119 0.46182971],0.12056480163965269,0.32999999646445827,0.3047418264153943
[0.29318973 0.52162719 0.18518307],0.0695087219264604,0.19651296480778682,0.2519361609290555
[0.37946088 0.55905148 0.06148765],0.061877698101201827,0.23420552676751794,0.17880747170740918
[0.5536063 0.4063234 0.0400703],0.07506381666033964,0.33338343289691386,0.165166625653429
[0.27957957 0.65785521 0.06256522],0.052911241198401404,0.17734326706039522,0.18557931036193948
[0.37584383 0.22329888 0.40085728],0.1040525054063998,0.2673149675556255,0.314432469588181
[0.02419231 0.46094333 0.51486437],0.08628803074263516,0.10757558376809248,0.6161995912152006
[0.52410987 0.4055206  0.07036953],0.07617086563472616,0.3188351936156686,0.17617523648420017
[0.94197268 0.03054375 0.02748357],0.10887624216341295,0.5601172202822687,0.15867436126785056
[0.20447225 0.30874789 0.48677986],0.09919811242340604,0.18422774002835468,0.42989243862632504
[0.48708534 0.31786059 0.19505406],0.0884132367824166,0.3089782765568216,0.2214176269762295
[0.53188687 0.22733394 0.24077919],0.0982225071789995,0.33960712815165023,0.23033234786541212
[0.09903897 0.48108592 0.41987512],0.08121129038758605,0.12266203353132571,0.4990239328777618
[0.2244392  0.08375037 0.69181043],0.12669663214060475,0.2241404795898203,0.47602571537216676
[0.34839735 0.14545648 0.50614617],0.1147384405508467,0.2648463086342198,0.35771100997933974
[0.09892406 0.28312532 0.61795062],0.10600881618703736,0.15282703321416202,0.5627853553010488
[0.28830442 0.43859393 0.27310165],0.08007493618003594,0.20313917227709222,0.2957328983210124
[0.16444425 0.59008204 0.24547371],0.06532824270806595,0.13227997006356673,0.3426689822070839
[0.66865611 0.17197258 0.15937131],0.10048929709316838,0.41151394858651785,0.19559311991643483
[0.02961407 0.61985155 0.35053438],0.06620054087789641,0.0849821489823387,0.5436499480320034
[0.37486887 0.20522933 0.41990179],0.10634889767326541,0.26903265396840736,0.3209606581192386
[0.10133878 0.47446417 0.42419705],0.08196215577626634,0.12433140026011813,0.49836288859156347
[0.32436253 0.35543943 0.32019804],0.08925922972105094,0.2287811702915226,0.30273133769181226
[0.7926926  0.16613457 0.04117283],0.09698800601719734,0.47353574730787934,0.16258119150430675
[0.39453036 0.26419921 0.34127043],0.098292301567633,0.2710536166894959,0.2888443346517687
[0.66507112 0.16202423 0.17290465],0.1018576101147154,0.4107011142003415,0.19931187738337852
[0.52078959 0.32688182 0.15232859],0.08613328771882288,0.32443948780120657,0.20383858995408305
[0.43206662 0.05643378 0.5114996 ],0.12303307084557816,0.31253223825922527,0.3296718169602679
[0.19535956 0.57923649 0.22540395],0.06563167781493831,0.14648472009451222,0.31151152001039195
[0.84411392 0.02154795 0.13433814],0.11334213932157694,0.5121576468462724,0.18225274951248402
[0.26655762 0.32594511 0.40749727],0.09492571641536526,0.20704957380057268,0.3618733187421708
[0.15793146 0.37632356 0.46574498],0.09232268984859761,0.15746959724980206,0.45928033799355206
[0.5998961  0.03047656 0.36962734],0.1205572721547142,0.3926832397393586,0.2560773213072668
[0.07867967 0.18149232 0.73982801],0.1194286520081902,0.16433518153028207,0.6050357025337783
[0.11313305 0.39608776 0.49077918],0.0913759673672937,0.13951782299993468,0.5115903175132478
[0.55230248 0.44001533 0.00768218],0.07088855569808553,0.32986606861559487,0.15427035557691093
[0.35026555 0.55546108 0.09427337],0.0633236040901253,0.2203370460350305,0.19662423940837193
[0.75826224 0.07180471 0.16993306],0.10997722491285715,0.4650585166708124,0.19347506106752313
[0.36176682 0.1209608  0.51727238],0.11735020154663194,0.27371641345041997,0.35566081083502726
[0.4079187  0.47366335 0.11841795],0.0716010857687238,0.2557364190576619,0.20177449093431268
[0.18435459 0.11510189 0.70054352],0.1241378060079173,0.20546703797502258,0.5068346097468768
[0.42195941 0.01886558 0.55917501],0.12808319238418256,0.3127649609530115,0.34557321272449226
[0.03990644 0.41563744 0.54445612],0.0914261627224688,0.11758108623317905,0.6074630283719369
[0.36491324 0.29918371 0.33590305],0.09492128184442711,0.2535608673291497,0.295476516678621
[0.27499425 0.66010338 0.06490237],0.052786132292545224,0.17496072975818458,0.18739137827019436
[0.39598795 0.24232895 0.3616831 ],0.10098170818903104,0.2742076802502329,0.29532983217366415
[0.27881321 0.39670729 0.32447951],0.08564490177899797,0.20371540217965117,0.3222382847670373
[0.83746946 0.09344395 0.06908659],0.10456424103411904,0.5023191923145215,0.16834762105042184
[0.19328626 0.12479721 0.68191654],0.1226187405626381,0.20700482146503468,0.4957311614114819
[0.1430924  0.63699815 0.21990945],0.060180813083817175,0.11832165779573968,0.33958967303502346
[0.11169286 0.48432186 0.40398528],0.08037421827948937,0.12624634051619743,0.4782254917855884
[0.28102813 0.31327603 0.40569584],0.09601868231446775,0.21478896878835807,0.35392265600647593
[0.10386281 0.45296515 0.44317204],0.08456867683254751,0.12823513468396794,0.503517830676244
[0.42502269 0.13041169 0.44456562],0.11400805516686797,0.30043650677394074,0.31290490019444617
[0.2002542  0.08501977 0.71472602],0.1273629053032845,0.21547091647615976,0.49827098273452325
[0.22478545 0.42188789 0.35332666],0.08433473252693498,0.1774797725617398,0.362490505809922
[0.49051544 0.28101416 0.2284704 ],0.09291102911159176,0.3143170738198542,0.23196649238780948
[0.26525552 0.70607043 0.02867405],0.04736129535136439,0.16652176720578174,0.16431062323253068
[0.46012908 0.30710001 0.23277091],0.09068077091194102,0.2971390555927454,0.23787102227589726
[0.34778705 0.2333752  0.41883775],0.10374787189862553,0.2536311275179429,0.33019555887398266
[0.56320246 0.26369909 0.17309845],0.09259937208890638,0.35115872503152623,0.20674232736888018
[0.3453181  0.53187372 0.12280818],0.06644662761150691,0.22012477704288502,0.21100136129817912
[0.31342026 0.31774379 0.36883595],0.09435380653719322,0.22831365648433297,0.32566517343782025
[0.07490651 0.40754652 0.51754697],0.09124521062489666,0.12681983197485747,0.5617828813952481
[0.12939675 0.17106412 0.69953913],0.11900412357924728,0.17938692628423925,0.5519026699993448
[0.11846833 0.55928435 0.32224731],0.07075433120742017,0.11840394451589081,0.4286540572185794
[0.15814831 0.55699966 0.28485203],0.06968648524080054,0.13364568456080167,0.37177770014860323
[0.3509317  0.24487593 0.40419238],0.10220015766528223,0.25363325603381287,0.324090613946634
[0.10729788 0.2566122  0.63608992],0.10904371798053264,0.1593741958971529,0.5587085003270804
[0.20816202 0.52960065 0.26223733],0.07141147022210423,0.15755979271401852,0.32629815853730815
[0.41270217 0.06983028 0.51746755],0.12201599391676045,0.30232445201087166,0.3374387788953701
[0.59448145 0.30923503 0.09628352],0.08582888939868306,0.36224422536904416,0.1817251588527559
[0.16536981 0.50633825 0.32829194],0.07578516357309457,0.14276962209459942,0.39073552731078337
[0.54948062 0.28564253 0.16487684],0.09031929003676578,0.34236278066749243,0.20539408489341857
[0.41392344 0.4740404  0.11203617],0.07134896418549444,0.25861552180640784,0.1985532957450744
[0.17818701 0.03898343 0.78282955],0.13388172860757053,0.21537407768530964,0.528762466827447
[0.33481417 0.2393975  0.42578834],0.10343628002296512,0.24719887629348902,0.3375269389327833
[0.35660233 0.25908709 0.38431058],0.10022678083231107,0.2544655256218902,0.31527563757897753
[0.35036179 0.19049809 0.45914012],0.10903016421280305,0.26002545267318233,0.3423901902584214
[0.03743739 0.34833939 0.61422322],0.09993916807335892,0.1280064729294272,0.6244931701026646
[0.06411372 0.19898871 0.73689758],0.11773434567774566,0.15816178093693126,0.6179390817350388
[0.53143636 0.17991364 0.28865   ],0.10417704235339206,0.34428509792662904,0.24449807110539276
[0.03533466 0.12608362 0.83858172],0.12784737660849008,0.16516933170187617,0.6529503721862249
[0.50217677 0.0025704  0.49525283],0.12738684203078265,0.3505046622710047,0.30637778492016987
[0.32578605 0.4424141  0.23179984],0.07831749925185522,0.2198424024453915,0.26526956857806894
[0.30849872 0.29249361 0.39900767],0.09768420620793289,0.2292089345500104,0.33892311554278964
[0.29242981 0.06276471 0.64480548],0.12700495264197526,0.25285244236192744,0.4231912954544877
[0.4460099  0.12775805 0.42623206],0.11362426846836304,0.31024648093251433,0.30177382894708304
[0.5585716  0.05407735 0.38735104],0.11901149618232457,0.37064619554029177,0.26713209894949896
[0.29801049 0.58302056 0.11896895],0.06165500276261716,0.19279497921366123,0.21605854536519764
[0.27980868 0.33858381 0.3816075 ],0.09289061674411384,0.21113283549089396,0.3452358159953645
[0.3799474  0.27647392 0.34357868],0.09725256482840804,0.262994187814962,0.2937424795211123
[0.59113132 0.38819583 0.02067285],0.07605374808427043,0.3536291500874812,0.15850997597455918
[0.40529091 0.30018725 0.29452184],0.09341779394789759,0.27203081780653265,0.2698877816119792
[0.17003382 0.51945165 0.31051453],0.07398362487151329,0.1429744674299729,0.3775752820898164
[0.46001708 0.07529504 0.46468788],0.1197170410172185,0.32277612990052335,0.3089356113413665
[0.4935864  0.02381077 0.48260283],0.1250197168386593,0.34408950873891403,0.3052104588237983
[0.19752364 0.42268623 0.37979013],0.08516499436092406,0.1662255947436888,0.3920274399463276
[0.25962509 0.33812071 0.40225421],0.09363733968910025,0.20258847594769921,0.3634823715644648
[0.28892615 0.23380105 0.4772728 ],0.10570303611822528,0.22825527466709933,0.37547012327850704
[0.34115912 0.32191847 0.33692241],0.09288442099541412,0.24019849129644888,0.3034341331705594
[0.3171046  0.59538322 0.08751218],0.05945509516763111,0.20078072029549646,0.19650838541451382
[0.62239162 0.00658258 0.3710258 ],0.12278226744605847,0.40591162707026723,0.2532134104851987
[0.25132788 0.27170448 0.47696764],0.1022387740564149,0.20776943805906348,0.39581747356431
[0.36151805 0.41746869 0.22101326],0.0802225144542918,0.23910862836633925,0.2518625733657116
[0.55401838 0.33733676 0.10864486],0.0836899975033278,0.33973420066150817,0.18747007919519085
[0.31909052 0.35333643 0.32757305],0.08970251651126011,0.22665453849307676,0.30752755702436196
[0.27158701 0.22253767 0.50587533],0.10770538041708966,0.22257105083349557,0.3940556513915265
[0.50696248 0.46799414 0.02504339],0.06893147490548977,0.3049175660284706,0.16047443754329643
[0.30461315 0.3393797  0.35600714],0.09194453713575199,0.22185207445861882,0.32429057655339394
[0.33698037 0.30993131 0.35308831],0.09452834444382782,0.23970993865776236,0.31091053154134385
[0.33313846 0.35408909 0.31277245],0.0891288943527682,0.23289809654001725,0.2968203492418422
[0.81701214 0.01558961 0.16739825],0.11501318089005183,0.4993184581515213,0.19028573716619843
[0.00486964 0.41690039 0.57822997],0.09246353884160971,0.1118818212453539,0.6476792926234108
[0.19782695 0.75320639 0.04896666],0.04375859750027386,0.13102092330207077,0.18133437699487162
[0.67347734 0.25342549 0.07309717],0.09012320142893165,0.40640223658572583,0.17254629801757987
[0.47285812 0.24989904 0.27724284],0.09741056458596878,0.30912828542783566,0.25041566312455693
[0.18629538 0.48683663 0.32686799],0.07751360705078797,0.15356014025893613,0.3745347389876526
[0.19007766 0.37265643 0.43726591],0.09168506123429476,0.16993613198241686,0.4218353118788884
[0.33738122 0.5117807  0.15083807],0.06923400950400382,0.21825044540328872,0.22558492108929246
[0.17356365 0.6525958  0.17384055],0.057187518255779814,0.1293109934056243,0.28758203209474664
[0.39159544 0.52871028 0.07969428],0.06526371972083282,0.24279412672266032,0.1864283964847997
[0.31750147 0.14358771 0.53891083],0.11602674938845611,0.2520099217169026,0.38104352691450194
[0.26283015 0.43809544 0.2990744 ],0.08100662282663466,0.19185951799701928,0.3179754826006727
[0.02666671 0.38892145 0.58441184],0.0952239885680853,0.11950334214288591,0.6294718391904273
[0.26100215 0.35539537 0.38360248],0.09142678291521011,0.20100763228821877,0.3553436359709635
[0.21699035 0.20173505 0.5812746 ],0.11217379884980921,0.20408369521999112,0.45164704975794795
[0.19109489 0.39046737 0.41843774],0.08941961682316238,0.16792920645884923,0.41338620176338137
[0.25781797 0.17279511 0.56938691],0.11440523187136925,0.22383415088443884,0.4217642012996882
[0.18065574 0.54078142 0.27856283],0.07094972389788735,0.14469620782155973,0.3521151291035828
[0.48130973 0.06888186 0.44980842],0.11979369619839951,0.33320468699831834,0.29949667604436536
[0.37447886 0.48625096 0.13927019],0.07116561042288316,0.23841876220228306,0.21460395964757342
[0.40567575 0.47500112 0.11932313],0.07151007241824517,0.254525013043415,0.20237725087341005
[0.12572108 0.03104929 0.84322964],0.1366657271078614,0.20124485706903764,0.579720291027556
[0.43810143 0.394517   0.16738157],0.08048386266991646,0.27785332086670705,0.217682705685321
[0.26374268 0.40109075 0.33516657],0.08561014290159982,0.19661225320783485,0.33370322465225327
[0.54292728 0.07499286 0.38207985],0.11692575784179143,0.36100811598096433,0.2684863678990038
[0.26083127 0.27623712 0.46293161],0.10134680066897248,0.21105501214415964,0.38542937143520245
[0.38212093 0.54702468 0.0708544 ],0.0632932280823676,0.23655433080641247,0.18301600285558592
[0.07400272 0.51487105 0.41112622],0.07783417304126067,0.11042086663806355,0.5237612672505909
[0.62417297 0.18081158 0.19501544],0.10090014520486668,0.3888980476299323,0.2080240456281479
[0.63443451 0.13613117 0.22943432],0.10614599747353781,0.39827908541158846,0.2162955591416834
[0.34812558 0.54524511 0.10662931],0.06467612687582083,0.22023463761307913,0.2028569500239577
[0.37422422 0.04874633 0.57702945],0.12596963228514624,0.2883537538523801,0.36749870903153337
[0.14131796 0.32652734 0.5321547 ],0.09912632496599424,0.1589839614419641,0.49770004627088565
[0.43156795 0.3533807  0.21505135],0.08585892504485687,0.27881139244566056,0.23621317790194876
[0.16678213 0.33530877 0.4979091 ],0.09715758383428215,0.16649078690487948,0.46343455556110913
[0.33935718 0.28600272 0.3746401 ],0.09744418120001812,0.24358472538078382,0.3179352936804781
[0.42771834 0.05529594 0.51698572],0.12332395501186902,0.3107468491249273,0.33250201990086936
[0.52532113 0.09616532 0.37851355],0.11487478215678511,0.3504313401320562,0.27073714959692985
[0.2410902  0.64291261 0.11599719],0.05609609486305828,0.1605215915121372,0.22486753665365328
[0.28979426 0.48655847 0.22364727],0.07401677319122718,0.19859004984445042,0.2720014080943979
[0.27849245 0.33316725 0.38834031],0.09361392908153185,0.21123362974564838,0.34849530905742704
[0.29838484 0.50779389 0.19382127],0.07106400498535231,0.2003341172609348,0.2548942021634864
[0.40354018 0.37691522 0.2195446 ],0.08386772743786826,0.26309775073110797,0.24275284475214903
[0.4238614  0.26223901 0.31389959],0.09753694889151729,0.2848137386360032,0.27223739017242715
[0.09168158 0.77694059 0.13137783],0.044407982857165,0.08435123585547775,0.289361295179885
[0.35654921 0.33754077 0.30591002],0.09040265053758767,0.24541838181792974,0.2868678785023437
[0.06002706 0.50320003 0.43677291],0.07977280099248493,0.10848069533795887,0.5509994271908912
[0.26007568 0.06329198 0.67663234],0.12804292902101902,0.24028542783788767,0.44964411697038853
[0.44081723 0.24319219 0.31599058],0.09934389032019947,0.2947947517829215,0.2691496026992572
[0.2860309  0.38414035 0.32982875],0.0869725617412581,0.20836927326190816,0.3214128488948438
[0.3817259  0.20633619 0.41193791],0.10597628843292979,0.271963437996801,0.31613178986927315
[0.42773767 0.10475122 0.46751111],0.11712926188969366,0.3047265383682831,0.3187423793470401
[0.0885293  0.62189988 0.28957082],0.06393364381163984,0.10018081817228934,0.43854347182594844
[0.3440397  0.34015342 0.31580688],0.09050228855732322,0.23942113749822105,0.2944697752839265
[0.67200667 0.25916269 0.06883064],0.08945482838746081,0.40516002638784665,0.1714256685356564
[0.31694392 0.13647703 0.54657905],0.11693635167793195,0.2527181987695975,0.38357487569111937
[0.17634019 0.49708012 0.32657969],0.07657035924045505,0.14827740410263823,0.38151705974901484
[0.45265363 0.07293519 0.47441119],0.1202638629984335,0.31973369307550137,0.31358554062288757
[0.4577005  0.24158954 0.30070996],0.09896850962626075,0.30286919343663443,0.2607347044121949
[0.53030239 0.12122928 0.34846833],0.11156566766563367,0.3500157391221217,0.26160442926163985
[0.43685679 0.1603973  0.40274592],0.1098486905819188,0.3022826292680023,0.29723405145539933
[0.29750015 0.11264172 0.58985813],0.1205850854561733,0.24795693899546106,0.40565545720829593
[0.3885931  0.22172156 0.38968533],0.10381501617148794,0.27323665921418594,0.30674879576018627
[0.34587216 0.24936196 0.40476587],0.10181094871838393,0.2508524692696354,0.32613172577722277
[0.37058237 0.08909312 0.5403245 ],0.12104066181818918,0.2815809307996137,0.35883346763312773
[0.14539926 0.41699865 0.43760208],0.08765596573119336,0.14726152554208768,0.4594273044649203
[0.15292158 0.0617115  0.78536693],0.13189727610318602,0.20394033828490513,0.5486765249298805
[0.30393386 0.038447   0.65761914],0.12965807788363176,0.26081394203258484,0.4204456135628348
[0.03327425 0.40025185 0.5664739 ],0.09357944198892985,0.11880778823692356,0.6193149715252635
[0.47568267 0.28290631 0.24141102],0.09318018268601147,0.3070346732896869,0.23834501133676858
[0.27658919 0.09215453 0.63125628],0.1238645474012558,0.24249497205141268,0.4283162925919755
[0.03971651 0.32480147 0.63548202],0.10280940859844208,0.13229961474501217,0.6259232784467657
[0.46902728 0.35450275 0.17646996],0.08444017575557047,0.296666987673927,0.21721384054500203
[0.39561677 0.33420073 0.2701825 ],0.08948787875273284,0.2638489816151877,0.26336231554639045
[0.08909443 0.60432464 0.30658093],0.06611557413541552,0.10261097193722306,0.44942147281899664
[0.19930384 0.3766052  0.42409096],0.09087567435537397,0.1729902614570866,0.40970904233794675
[0.35509681 0.31479419 0.330109  ],0.09330110890585303,0.24732166019603571,0.29637965735694977
[0.01214189 0.45805231 0.5298058 ],0.08706131061893631,0.10622681265829147,0.6313030480793765
[0.01846663 0.24998978 0.73154359],0.11290431537259328,0.1413593008199601,0.6572211013615532
[0.15446863 0.60308364 0.24244773],0.06404025158666088,0.12673205994594308,0.34750679193130785
[0.00986073 0.19622701 0.79391225],0.11993149869767623,0.14938658351836187,0.6689456063863536
[0.35640222 0.42667425 0.21692353],0.07924413016637555,0.23575608558618213,0.25129417134268833
[0.09867715 0.49273697 0.40858588],0.07976439909253548,0.12088000251236534,0.4944109683189485
[0.59017852 0.06855658 0.3412649 ],0.11611952608865726,0.3839877636159251,0.2503192424246065
[0.12379419 0.26786638 0.60833943],0.10707128584325887,0.1623951229335439,0.536169339758378
[0.38191972 0.30158336 0.31649692],0.0940404276896599,0.26106813008981977,0.2836057685945293
[0.21504163 0.36742284 0.41753552],0.09148870186738017,0.18045400320542546,0.3961602435940353
[0.46428548 0.38242914 0.15328538],0.08110433544275852,0.29167268793480483,0.20949625374733977
[0.49850079 0.31700988 0.18448932],0.08813025670789136,0.31457269185727815,0.2165803277634859
[0.47211864 0.02157499 0.50630638],0.12603227772651032,0.334656736778644,0.3168389160402425
[0.26249649 0.3624514  0.3750521 ],0.09049205745765937,0.2007699138592134,0.3511086701321731
[0.41716408 0.29671597 0.28611995],0.0934474087541228,0.27794273181607376,0.26425374851221506
[0.0906548  0.70509729 0.20424791],0.053441043811060705,0.09108647640292072,0.36713511304504043
[0.38211311 0.26541598 0.35247091],0.09856361761262288,0.26524293848494573,0.2961949451373684
[0.04944646 0.10060891 0.84994462],0.13055642546613735,0.17201495039902584,0.6427140502013217
[0.46371534 0.45839137 0.07789328],0.0716098883258057,0.2843699995598126,0.18148851287299872
[0.46721025 0.36024146 0.17254829],0.0837834324302909,0.2952301216700928,0.2160464930525151
[0.20869673 0.24611522 0.54518805],0.10689839958016775,0.19462737462328608,0.44648600819060136
[0.64797343 0.18144412 0.17058246],0.10000878472214184,0.4004683611060021,0.1997880294492575
[0.06460345 0.43353377 0.50186278],0.08834200342070632,0.12019807773763241,0.5685781728546674
[0.71991587 0.05689045 0.22319368],0.11315364915789917,0.44769857621487913,0.20807224795190948
[0.47618535 0.14535828 0.37845637],0.11039025273124659,0.3220819072841589,0.2806436831346108
